Count of StrategyPlanKey,Datekey,EntityKey,ScenarioKey,AccountKey,ProductCategoryKey,Amount
1,2017-01-01 00:00:00,824,1,9,1,264.5162
1,2017-01-01 00:00:00,824,1,9,2,2372.9547
1,2017-01-01 00:00:00,824,1,10,1,154.851
1,2017-01-01 00:00:00,824,1,10,2,1389.157
1,2017-01-01 00:00:00,824,1,11,1,260.4954
1,2017-01-01 00:00:00,824,1,11,2,2336.8843
1,2017-01-01 00:00:00,824,1,15,1,96.2541
1,2017-01-01 00:00:00,824,1,15,2,863.4882
1,2017-01-01 00:00:00,824,1,16,1,287.3872
1,2017-01-01 00:00:00,824,1,16,2,2578.1293
1,2017-01-01 00:00:00,824,1,17,1,77.0033
1,2017-01-01 00:00:00,824,1,17,2,690.7906
1,2017-01-01 00:00:00,824,1,19,1,655.526
1,2017-01-01 00:00:00,824,1,19,2,5880.6741
1,2017-01-01 00:00:00,824,1,20,1,609.6122
1,2017-01-01 00:00:00,824,1,20,2,5468.7849
1,2017-01-01 00:00:00,824,1,21,1,2090.0989
1,2017-01-01 00:00:00,824,1,21,2,18750.1198
1,2017-01-01 00:00:00,824,1,22,1,1436.943
1,2017-01-01 00:00:00,824,1,22,2,12890.7073
1,2017-01-01 00:00:00,824,1,23,1,217.7186
1,2017-01-01 00:00:00,824,1,23,2,1953.1375
1,2017-01-01 00:00:00,824,2,4,1,2730.516
1,2017-01-01 00:00:00,824,2,4,2,72979.5761
1,2017-01-01 00:00:00,824,2,4,3,129447.3243
1,2017-01-01 00:00:00,824,2,4,4,123345.793
1,2017-01-01 00:00:00,824,2,4,5,35996.9546
1,2017-01-01 00:00:00,824,2,4,6,6143.5181
1,2017-01-01 00:00:00,824,2,4,7,2577.104
1,2017-01-01 00:00:00,824,2,4,8,162090.7056
1,2017-01-01 00:00:00,824,2,5,1,941.0347
1,2017-01-01 00:00:00,824,2,5,2,35967.4098
1,2017-01-01 00:00:00,824,2,5,3,51362.0872
1,2017-01-01 00:00:00,824,2,5,4,46934.1739
1,2017-01-01 00:00:00,824,2,5,5,17280.3805
1,2017-01-01 00:00:00,824,2,5,6,2593.0052
1,2017-01-01 00:00:00,824,2,5,7,919.7748
1,2017-01-01 00:00:00,824,2,5,8,69670.5574
1,2017-01-01 00:00:00,824,2,7,1,150.3509
1,2017-01-01 00:00:00,824,2,7,2,1348.7867
1,2017-01-01 00:00:00,824,2,8,1,140.4359
1,2017-01-01 00:00:00,824,2,8,2,1259.8397
1,2017-01-01 00:00:00,824,2,9,1,256.3162
1,2017-01-01 00:00:00,824,2,9,2,2299.3931
1,2017-01-01 00:00:00,824,2,10,1,150.0507
1,2017-01-01 00:00:00,824,2,10,2,1346.0932
1,2017-01-01 00:00:00,824,2,11,1,252.42
1,2017-01-01 00:00:00,824,2,11,2,2264.4409
1,2017-01-01 00:00:00,824,2,15,1,93.2702
1,2017-01-01 00:00:00,824,2,15,2,836.7202
1,2017-01-01 00:00:00,824,2,16,1,278.4782
1,2017-01-01 00:00:00,824,2,16,2,2498.2073
1,2017-01-01 00:00:00,824,2,17,1,74.6162
1,2017-01-01 00:00:00,824,2,17,2,669.3761
1,2017-01-01 00:00:00,824,2,19,1,635.2047
1,2017-01-01 00:00:00,824,2,19,2,5698.3733
1,2017-01-01 00:00:00,824,2,20,1,590.7142
1,2017-01-01 00:00:00,824,2,20,2,5299.2526
1,2017-01-01 00:00:00,824,2,21,1,2025.3058
1,2017-01-01 00:00:00,824,2,21,2,18168.8661
1,2017-01-01 00:00:00,824,2,22,1,1392.3977
1,2017-01-01 00:00:00,824,2,22,2,12491.0954
1,2017-01-01 00:00:00,824,2,23,1,210.9694
1,2017-01-01 00:00:00,824,2,23,2,1892.5902
1,2017-01-01 00:00:00,824,3,4,1,2874.2274
1,2017-01-01 00:00:00,824,3,4,2,76820.6064
1,2017-01-01 00:00:00,824,3,4,3,136260.3414
1,2017-01-01 00:00:00,824,3,4,4,129837.6768
1,2017-01-01 00:00:00,824,3,4,5,37891.5312
1,2017-01-01 00:00:00,824,3,4,6,6466.8612
1,2017-01-01 00:00:00,824,3,4,7,2712.741
1,2017-01-01 00:00:00,824,3,4,8,170621.7954
1,2017-01-01 00:00:00,824,3,5,1,990.5628
1,2017-01-01 00:00:00,824,3,5,2,37860.4314
1,2017-01-01 00:00:00,824,3,5,3,54065.355
1,2017-01-01 00:00:00,824,3,5,4,49404.3936
1,2017-01-01 00:00:00,824,3,5,5,18189.8742
1,2017-01-01 00:00:00,824,3,5,6,2729.4792
1,2017-01-01 00:00:00,824,3,5,7,968.184
1,2017-01-01 00:00:00,824,3,5,8,73337.4288
1,2017-01-01 00:00:00,824,3,7,1,158.2641
1,2017-01-01 00:00:00,824,3,7,2,1419.7755
1,2017-01-01 00:00:00,824,3,8,1,147.8272
1,2017-01-01 00:00:00,824,3,8,2,1326.1471
1,2017-01-01 00:00:00,824,3,9,1,269.8065
1,2017-01-01 00:00:00,824,3,9,2,2420.4137
1,2017-01-01 00:00:00,824,3,10,1,157.9481
1,2017-01-01 00:00:00,824,3,10,2,1416.9402
1,2017-01-01 00:00:00,824,3,11,1,265.7053
1,2017-01-01 00:00:00,824,3,11,2,2383.622
1,2017-01-01 00:00:00,824,3,15,1,98.1792
1,2017-01-01 00:00:00,824,3,15,2,880.758
1,2017-01-01 00:00:00,824,3,16,1,293.135
1,2017-01-01 00:00:00,824,3,16,2,2629.6919
1,2017-01-01 00:00:00,824,3,17,1,78.5433
1,2017-01-01 00:00:00,824,3,17,2,704.6064
1,2017-01-01 00:00:00,824,3,19,1,668.6365
1,2017-01-01 00:00:00,824,3,20,1,621.8044
1,2017-01-01 00:00:00,824,3,21,1,2131.9008
1,2017-01-01 00:00:00,824,3,22,1,1465.6818
1,2017-01-01 00:00:00,824,3,23,1,222.073
1,2017-01-01 00:00:00,825,1,4,1,4605.252
1,2017-01-01 00:00:00,825,1,4,2,35148.5365
1,2017-01-01 00:00:00,825,1,4,3,153038.194
1,2017-01-01 00:00:00,825,1,4,4,91109.688
1,2017-01-01 00:00:00,825,1,4,5,45400.5785
1,2017-01-01 00:00:00,825,1,4,6,11971.4935
1,2017-01-01 00:00:00,825,1,4,7,1564.0555
1,2017-01-01 00:00:00,825,1,4,8,178798.353
1,2017-01-01 00:00:00,825,1,5,1,1888.54
1,2017-01-01 00:00:00,825,1,5,2,17595.1
1,2017-01-01 00:00:00,825,1,5,3,60783.92
1,2017-01-01 00:00:00,825,1,5,4,35400.23
1,2017-01-01 00:00:00,825,1,5,5,20542.83
1,2017-01-01 00:00:00,825,1,5,6,4525.3
1,2017-01-01 00:00:00,825,1,5,7,758.1
1,2017-01-01 00:00:00,825,1,5,8,76506.7
1,2017-01-01 00:00:00,825,1,7,1,141.5696
1,2017-01-01 00:00:00,825,1,7,2,1270.01
1,2017-01-01 00:00:00,825,1,8,1,123.0881
1,2017-01-01 00:00:00,825,1,8,2,1104.2139
1,2017-01-01 00:00:00,825,1,9,1,266.6753
1,2017-01-01 00:00:00,825,1,9,2,2392.3243
1,2017-01-01 00:00:00,825,1,10,1,130.7702
1,2017-01-01 00:00:00,825,1,10,2,1173.1297
1,2017-01-01 00:00:00,825,1,11,1,243.8802
1,2017-01-01 00:00:00,825,1,11,2,2187.831
1,2017-01-01 00:00:00,825,1,15,1,96.2541
1,2017-01-01 00:00:00,825,1,15,2,863.4882
1,2017-01-01 00:00:00,825,1,16,1,287.3872
1,2017-01-01 00:00:00,825,1,16,2,2578.1293
1,2017-01-01 00:00:00,825,1,17,1,77.0033
1,2017-01-01 00:00:00,825,1,17,2,690.7906
1,2017-01-01 00:00:00,825,1,19,1,547.6133
1,2017-01-01 00:00:00,825,1,19,2,4912.5978
1,2017-01-01 00:00:00,825,1,20,1,609.6122
1,2017-01-01 00:00:00,825,1,20,2,5468.7849
1,2017-01-01 00:00:00,825,1,21,1,2090.0989
1,2017-01-01 00:00:00,825,1,21,2,18750.1198
1,2017-01-01 00:00:00,825,1,22,1,1436.943
1,2017-01-01 00:00:00,825,1,22,2,12890.7073
1,2017-01-01 00:00:00,825,1,23,1,217.7186
1,2017-01-01 00:00:00,825,1,23,2,1953.1375
1,2017-01-01 00:00:00,825,2,4,1,4387.1475
1,2017-01-01 00:00:00,825,2,4,2,33870.9977
1,2017-01-01 00:00:00,825,2,4,3,140236.461
1,2017-01-01 00:00:00,825,2,4,4,86974.3198
1,2017-01-01 00:00:00,825,2,4,5,41787.0106
1,2017-01-01 00:00:00,825,2,4,6,11068.3153
1,2017-01-01 00:00:00,825,2,4,7,1510.39
1,2017-01-01 00:00:00,825,2,4,8,168452.617
1,2017-01-01 00:00:00,825,2,5,1,1829.9953
1,2017-01-01 00:00:00,825,2,5,2,17049.6519
1,2017-01-01 00:00:00,825,2,5,3,58899.6185
1,2017-01-01 00:00:00,825,2,5,4,34302.8229
1,2017-01-01 00:00:00,825,2,5,5,19906.0023
1,2017-01-01 00:00:00,825,2,5,6,4385.0157
1,2017-01-01 00:00:00,825,2,5,7,734.5989
1,2017-01-01 00:00:00,825,2,5,8,74134.9923
1,2017-01-01 00:00:00,825,2,7,1,137.1809
1,2017-01-01 00:00:00,825,2,7,2,1230.6397
1,2017-01-01 00:00:00,825,2,8,1,119.2723
1,2017-01-01 00:00:00,825,2,8,2,1069.9832
1,2017-01-01 00:00:00,825,2,9,1,258.4084
1,2017-01-01 00:00:00,825,2,9,2,2318.1622
1,2017-01-01 00:00:00,825,2,10,1,126.7163
1,2017-01-01 00:00:00,825,2,10,2,1136.7627
1,2017-01-01 00:00:00,825,2,11,1,236.3199
1,2017-01-01 00:00:00,825,2,11,2,2120.0082
1,2017-01-01 00:00:00,825,2,15,1,93.2702
1,2017-01-01 00:00:00,825,2,15,2,836.7202
1,2017-01-01 00:00:00,825,2,16,1,278.4782
1,2017-01-01 00:00:00,825,2,16,2,2498.2073
1,2017-01-01 00:00:00,825,2,17,1,74.6162
1,2017-01-01 00:00:00,825,2,17,2,669.3761
1,2017-01-01 00:00:00,825,2,19,1,530.6373
1,2017-01-01 00:00:00,825,2,19,2,4760.3073
1,2017-01-01 00:00:00,825,2,20,1,590.7142
1,2017-01-01 00:00:00,825,2,20,2,5299.2526
1,2017-01-01 00:00:00,825,2,21,1,2025.3058
1,2017-01-01 00:00:00,825,2,21,2,18168.8661
1,2017-01-01 00:00:00,825,2,22,1,1392.3977
1,2017-01-01 00:00:00,825,2,22,2,12491.0954
1,2017-01-01 00:00:00,825,2,23,1,210.9694
1,2017-01-01 00:00:00,825,2,23,2,1892.5902
1,2017-01-01 00:00:00,825,3,4,1,4618.05
1,2017-01-01 00:00:00,825,3,4,2,35653.6818
1,2017-01-01 00:00:00,825,3,4,3,147617.3274
1,2017-01-01 00:00:00,825,3,4,4,91551.9156
1,2017-01-01 00:00:00,825,3,4,5,43986.327
1,2017-01-01 00:00:00,825,3,4,6,11650.8582
1,2017-01-01 00:00:00,825,3,4,7,1589.8842
1,2017-01-01 00:00:00,825,3,4,8,177318.5442
1,2017-01-01 00:00:00,825,3,5,1,1926.3108
1,2017-01-01 00:00:00,825,3,5,2,17947.002
1,2017-01-01 00:00:00,825,3,5,3,61999.5984
1,2017-01-01 00:00:00,825,3,5,4,36108.2346
1,2017-01-01 00:00:00,825,3,5,5,20953.6866
1,2017-01-01 00:00:00,825,3,5,6,4615.806
1,2017-01-01 00:00:00,825,3,5,7,773.262
1,2017-01-01 00:00:00,825,3,5,8,78036.834
1,2017-01-01 00:00:00,825,3,7,1,144.401
1,2017-01-01 00:00:00,825,3,7,2,1295.4103
1,2017-01-01 00:00:00,825,3,8,1,125.5498
1,2017-01-01 00:00:00,825,3,8,2,1126.2981
1,2017-01-01 00:00:00,825,3,9,1,272.0088
1,2017-01-01 00:00:00,825,3,9,2,2440.1708
1,2017-01-01 00:00:00,825,3,10,1,133.3856
1,2017-01-01 00:00:00,825,3,10,2,1196.5923
1,2017-01-01 00:00:00,825,3,11,1,248.7578
1,2017-01-01 00:00:00,825,3,11,2,2231.5876
1,2017-01-01 00:00:00,825,3,15,1,98.1792
1,2017-01-01 00:00:00,825,3,15,2,880.758
1,2017-01-01 00:00:00,825,3,16,1,293.135
1,2017-01-01 00:00:00,825,3,16,2,2629.6919
1,2017-01-01 00:00:00,825,3,17,1,78.5433
1,2017-01-01 00:00:00,825,3,17,2,704.6064
1,2017-01-01 00:00:00,825,3,19,1,558.5656
1,2017-01-01 00:00:00,825,3,20,1,621.8044
1,2017-01-01 00:00:00,825,3,21,1,2131.9008
1,2017-01-01 00:00:00,825,3,22,1,1465.6818
1,2017-01-01 00:00:00,825,3,23,1,222.073
1,2017-01-01 00:00:00,826,1,4,1,2198.3975
1,2017-01-01 00:00:00,826,1,4,2,52040.442
1,2017-01-01 00:00:00,826,1,4,3,168012.1095
1,2017-01-01 00:00:00,826,1,4,4,86274.947
1,2017-01-01 00:00:00,826,1,4,5,50903.29
1,2017-01-01 00:00:00,826,1,4,6,9891.54
1,2017-01-01 00:00:00,826,1,4,7,556.404
1,2017-01-01 00:00:00,826,1,4,8,109477.994
1,2017-01-01 00:00:00,826,1,5,1,1140.36
1,2017-01-01 00:00:00,826,1,5,2,23990.93
1,2017-01-01 00:00:00,826,1,5,3,71274.75
1,2017-01-01 00:00:00,826,1,5,4,32337.32
1,2017-01-01 00:00:00,826,1,5,5,22624.45
1,2017-01-01 00:00:00,826,1,5,6,4320.51
1,2017-01-01 00:00:00,826,1,5,7,284.8
1,2017-01-01 00:00:00,826,1,5,8,51684.02
1,2017-01-01 00:00:00,826,1,7,1,125.7024
1,2017-01-01 00:00:00,826,1,7,2,1127.6666
1,2017-01-01 00:00:00,826,1,8,1,114.7981
1,2017-01-01 00:00:00,826,1,8,2,1029.8448
1,2017-01-01 00:00:00,826,1,9,1,221.6201
1,2017-01-01 00:00:00,826,1,9,2,1988.1371
1,2017-01-01 00:00:00,826,1,10,1,108.1507
1,2017-01-01 00:00:00,826,1,10,2,970.2116
1,2017-01-01 00:00:00,826,1,11,1,258.5544
1,2017-01-01 00:00:00,826,1,11,2,2319.4722
1,2017-01-01 00:00:00,826,1,15,1,96.2541
1,2017-01-01 00:00:00,826,1,15,2,863.4882
1,2017-01-01 00:00:00,826,1,16,1,287.3872
1,2017-01-01 00:00:00,826,1,16,2,2578.1293
1,2017-01-01 00:00:00,826,1,17,1,77.0033
1,2017-01-01 00:00:00,826,1,17,2,690.7906
1,2017-01-01 00:00:00,826,1,19,1,591.4503
1,2017-01-01 00:00:00,826,1,19,2,5305.8561
1,2017-01-01 00:00:00,826,1,20,1,609.6122
1,2017-01-01 00:00:00,826,1,20,2,5468.7849
1,2017-01-01 00:00:00,826,1,21,1,2090.0989
1,2017-01-01 00:00:00,826,1,21,2,18750.1198
1,2017-01-01 00:00:00,826,1,22,1,1436.943
1,2017-01-01 00:00:00,826,1,22,2,12890.7073
1,2017-01-01 00:00:00,826,1,23,1,217.7186
1,2017-01-01 00:00:00,826,1,23,2,1953.1375
1,2017-01-01 00:00:00,826,2,4,1,2133.893
1,2017-01-01 00:00:00,826,2,4,2,49939.4111
1,2017-01-01 00:00:00,826,2,4,3,161033.9724
1,2017-01-01 00:00:00,826,2,4,4,79457.7287
1,2017-01-01 00:00:00,826,2,4,5,46603.9678
1,2017-01-01 00:00:00,826,2,4,6,9377.7397
1,2017-01-01 00:00:00,826,2,4,7,541.8648
1,2017-01-01 00:00:00,826,2,4,8,103896.8002
1,2017-01-01 00:00:00,826,2,5,1,1105.0088
1,2017-01-01 00:00:00,826,2,5,2,23247.2112
1,2017-01-01 00:00:00,826,2,5,3,69065.2328
1,2017-01-01 00:00:00,826,2,5,4,31334.8631
1,2017-01-01 00:00:00,826,2,5,5,21923.0921
1,2017-01-01 00:00:00,826,2,5,6,4186.5742
1,2017-01-01 00:00:00,826,2,5,7,275.9712
1,2017-01-01 00:00:00,826,2,5,8,50081.8154
1,2017-01-01 00:00:00,826,2,7,1,121.8056
1,2017-01-01 00:00:00,826,2,7,2,1092.7089
1,2017-01-01 00:00:00,826,2,8,1,111.2393
1,2017-01-01 00:00:00,826,2,8,2,997.9196
1,2017-01-01 00:00:00,826,2,9,1,214.7499
1,2017-01-01 00:00:00,826,2,9,2,1926.5048
1,2017-01-01 00:00:00,826,2,10,1,104.798
1,2017-01-01 00:00:00,826,2,10,2,940.1351
1,2017-01-01 00:00:00,826,2,11,1,250.5392
1,2017-01-01 00:00:00,826,2,11,2,2247.5686
1,2017-01-01 00:00:00,826,2,15,1,93.2702
1,2017-01-01 00:00:00,826,2,15,2,836.7202
1,2017-01-01 00:00:00,826,2,16,1,278.4782
1,2017-01-01 00:00:00,826,2,16,2,2498.2073
1,2017-01-01 00:00:00,826,2,17,1,74.6162
1,2017-01-01 00:00:00,826,2,17,2,669.3761
1,2017-01-01 00:00:00,826,2,19,1,573.1153
1,2017-01-01 00:00:00,826,2,19,2,5141.3746
1,2017-01-01 00:00:00,826,2,20,1,590.7142
1,2017-01-01 00:00:00,826,2,20,2,5299.2526
1,2017-01-01 00:00:00,826,2,21,1,2025.3058
1,2017-01-01 00:00:00,826,2,21,2,18168.8661
1,2017-01-01 00:00:00,826,2,22,1,1392.3977
1,2017-01-01 00:00:00,826,2,22,2,12491.0954
1,2017-01-01 00:00:00,826,2,23,1,210.9694
1,2017-01-01 00:00:00,826,2,23,2,1892.5902
1,2017-01-01 00:00:00,826,3,4,1,2246.2032
1,2017-01-01 00:00:00,826,3,4,2,52567.8012
1,2017-01-01 00:00:00,826,3,4,3,169509.4446
1,2017-01-01 00:00:00,826,3,4,4,83639.7144
1,2017-01-01 00:00:00,826,3,4,5,49056.8082
1,2017-01-01 00:00:00,826,3,4,6,9871.305
1,2017-01-01 00:00:00,826,3,4,7,570.384
1,2017-01-01 00:00:00,826,3,4,8,109365.0528
1,2017-01-01 00:00:00,826,3,5,1,1163.1672
1,2017-01-01 00:00:00,826,3,5,2,24470.7486
1,2017-01-01 00:00:00,826,3,5,3,72700.245
1,2017-01-01 00:00:00,826,3,5,4,32984.0664
1,2017-01-01 00:00:00,826,3,5,5,23076.939
1,2017-01-01 00:00:00,826,3,5,6,4406.9202
1,2017-01-01 00:00:00,826,3,5,7,290.496
1,2017-01-01 00:00:00,826,3,5,8,52717.7004
1,2017-01-01 00:00:00,826,3,7,1,128.2164
1,2017-01-01 00:00:00,826,3,7,2,1150.2199
1,2017-01-01 00:00:00,826,3,8,1,117.094
1,2017-01-01 00:00:00,826,3,8,2,1050.4417
1,2017-01-01 00:00:00,826,3,9,1,226.0525
1,2017-01-01 00:00:00,826,3,9,2,2027.8999
1,2017-01-01 00:00:00,826,3,10,1,110.3137
1,2017-01-01 00:00:00,826,3,10,2,989.6158
1,2017-01-01 00:00:00,826,3,11,1,263.7255
1,2017-01-01 00:00:00,826,3,11,2,2365.8617
1,2017-01-01 00:00:00,826,3,15,1,98.1792
1,2017-01-01 00:00:00,826,3,15,2,880.758
1,2017-01-01 00:00:00,826,3,16,1,293.135
1,2017-01-01 00:00:00,826,3,16,2,2629.6919
1,2017-01-01 00:00:00,826,3,17,1,78.5433
1,2017-01-01 00:00:00,826,3,17,2,704.6064
1,2017-01-01 00:00:00,826,3,19,1,603.2793
1,2017-01-01 00:00:00,826,3,20,1,621.8044
1,2017-01-01 00:00:00,826,3,21,1,2131.9008
1,2017-01-01 00:00:00,826,3,22,1,1465.6818
1,2017-01-01 00:00:00,826,3,23,1,222.073
1,2017-01-01 00:00:00,827,1,4,1,2717.347
1,2017-01-01 00:00:00,827,1,4,2,48591.6015
1,2017-01-01 00:00:00,827,1,4,3,109511.816
1,2017-01-01 00:00:00,827,1,4,4,118578.869
1,2017-01-01 00:00:00,827,1,4,5,44025.3895
1,2017-01-01 00:00:00,827,1,4,6,8406.759
1,2017-01-01 00:00:00,827,1,4,7,543.9005
1,2017-01-01 00:00:00,827,1,4,8,126870.3185
1,2017-01-01 00:00:00,827,1,5,1,936.26
1,2017-01-01 00:00:00,827,1,5,2,21764.39
1,2017-01-01 00:00:00,827,1,5,3,51892.7
1,2017-01-01 00:00:00,827,1,5,4,44176.19
1,2017-01-01 00:00:00,827,1,5,5,19428.66
1,2017-01-01 00:00:00,827,1,5,6,3578.64
1,2017-01-01 00:00:00,827,1,5,7,257.05
1,2017-01-01 00:00:00,827,1,5,8,60707.92
1,2017-01-01 00:00:00,827,1,7,1,118.6027
1,2017-01-01 00:00:00,827,1,7,2,1063.976
1,2017-01-01 00:00:00,827,1,8,1,120.6535
1,2017-01-01 00:00:00,827,1,8,2,1082.3736
1,2017-01-01 00:00:00,827,1,9,1,207.9264
1,2017-01-01 00:00:00,827,1,9,2,1865.2919
1,2017-01-01 00:00:00,827,1,10,1,118.7288
1,2017-01-01 00:00:00,827,1,10,2,1065.1067
1,2017-01-01 00:00:00,827,1,11,1,240.4485
1,2017-01-01 00:00:00,827,1,11,2,2157.0455
1,2017-01-01 00:00:00,827,1,15,1,96.2541
1,2017-01-01 00:00:00,827,1,15,2,863.4882
1,2017-01-01 00:00:00,827,1,16,1,287.3872
1,2017-01-01 00:00:00,827,1,16,2,2578.1293
1,2017-01-01 00:00:00,827,1,17,1,77.0033
1,2017-01-01 00:00:00,827,1,17,2,690.7906
1,2017-01-01 00:00:00,827,1,19,1,547.7338
1,2017-01-01 00:00:00,827,1,19,2,4913.679
1,2017-01-01 00:00:00,827,1,20,1,609.6122
1,2017-01-01 00:00:00,827,1,20,2,5468.7849
1,2017-01-01 00:00:00,827,1,21,1,2090.0989
1,2017-01-01 00:00:00,827,1,21,2,18750.1198
1,2017-01-01 00:00:00,827,1,22,1,1436.943
1,2017-01-01 00:00:00,827,1,22,2,12890.7073
1,2017-01-01 00:00:00,827,1,23,1,217.7186
1,2017-01-01 00:00:00,827,1,23,2,1953.1375
1,2017-01-01 00:00:00,827,2,4,1,2461.2309
1,2017-01-01 00:00:00,827,2,4,2,46339.6633
1,2017-01-01 00:00:00,827,2,4,3,102648.9317
1,2017-01-01 00:00:00,827,2,4,4,109336.4561
1,2017-01-01 00:00:00,827,2,4,5,40704.3082
1,2017-01-01 00:00:00,827,2,4,6,8056.7602
1,2017-01-01 00:00:00,827,2,4,7,527.4752
1,2017-01-01 00:00:00,827,2,4,8,116619.2178
1,2017-01-01 00:00:00,827,2,5,1,907.2359
1,2017-01-01 00:00:00,827,2,5,2,21089.6939
1,2017-01-01 00:00:00,827,2,5,3,50284.0263
1,2017-01-01 00:00:00,827,2,5,4,42806.7281
1,2017-01-01 00:00:00,827,2,5,5,18826.3715
1,2017-01-01 00:00:00,827,2,5,6,3467.7022
1,2017-01-01 00:00:00,827,2,5,7,249.0815
1,2017-01-01 00:00:00,827,2,5,8,58825.9745
1,2017-01-01 00:00:00,827,2,7,1,114.926
1,2017-01-01 00:00:00,827,2,7,2,1030.9927
1,2017-01-01 00:00:00,827,2,8,1,116.9133
1,2017-01-01 00:00:00,827,2,8,2,1048.8201
1,2017-01-01 00:00:00,827,2,9,1,201.4807
1,2017-01-01 00:00:00,827,2,9,2,1807.4678
1,2017-01-01 00:00:00,827,2,10,1,115.0482
1,2017-01-01 00:00:00,827,2,10,2,1032.0885
1,2017-01-01 00:00:00,827,2,11,1,232.9946
1,2017-01-01 00:00:00,827,2,11,2,2090.177
1,2017-01-01 00:00:00,827,2,15,1,93.2702
1,2017-01-01 00:00:00,827,2,15,2,836.7202
1,2017-01-01 00:00:00,827,2,16,1,278.4782
1,2017-01-01 00:00:00,827,2,16,2,2498.2073
1,2017-01-01 00:00:00,827,2,17,1,74.6162
1,2017-01-01 00:00:00,827,2,17,2,669.3761
1,2017-01-01 00:00:00,827,2,19,1,530.7541
1,2017-01-01 00:00:00,827,2,19,2,4761.355
1,2017-01-01 00:00:00,827,2,20,1,590.7142
1,2017-01-01 00:00:00,827,2,20,2,5299.2526
1,2017-01-01 00:00:00,827,2,21,1,2025.3058
1,2017-01-01 00:00:00,827,2,21,2,18168.8661
1,2017-01-01 00:00:00,827,2,22,1,1392.3977
1,2017-01-01 00:00:00,827,2,22,2,12491.0954
1,2017-01-01 00:00:00,827,2,23,1,210.9694
1,2017-01-01 00:00:00,827,2,23,2,1892.5902
1,2017-01-01 00:00:00,827,3,4,1,2590.7694
1,2017-01-01 00:00:00,827,3,4,2,48778.593
1,2017-01-01 00:00:00,827,3,4,3,108051.507
1,2017-01-01 00:00:00,827,3,4,4,115091.0064
1,2017-01-01 00:00:00,827,3,4,5,42846.6402
1,2017-01-01 00:00:00,827,3,4,6,8480.8002
1,2017-01-01 00:00:00,827,3,4,7,555.237
1,2017-01-01 00:00:00,827,3,4,8,122757.0714
1,2017-01-01 00:00:00,827,3,5,1,954.9852
1,2017-01-01 00:00:00,827,3,5,2,22199.6778
1,2017-01-01 00:00:00,827,3,5,3,52930.554
1,2017-01-01 00:00:00,827,3,5,4,45059.7138
1,2017-01-01 00:00:00,827,3,5,5,19817.2332
1,2017-01-01 00:00:00,827,3,5,6,3650.2128
1,2017-01-01 00:00:00,827,3,5,7,262.191
1,2017-01-01 00:00:00,827,3,5,8,61922.0784
1,2017-01-01 00:00:00,827,3,7,1,120.9748
1,2017-01-01 00:00:00,827,3,7,2,1085.2555
1,2017-01-01 00:00:00,827,3,8,1,123.0666
1,2017-01-01 00:00:00,827,3,8,2,1104.0211
1,2017-01-01 00:00:00,827,3,9,1,212.0849
1,2017-01-01 00:00:00,827,3,9,2,1902.5978
1,2017-01-01 00:00:00,827,3,10,1,121.1033
1,2017-01-01 00:00:00,827,3,10,2,1086.4089
1,2017-01-01 00:00:00,827,3,11,1,245.2575
1,2017-01-01 00:00:00,827,3,11,2,2200.1864
1,2017-01-01 00:00:00,827,3,15,1,98.1792
1,2017-01-01 00:00:00,827,3,15,2,880.758
1,2017-01-01 00:00:00,827,3,16,1,293.135
1,2017-01-01 00:00:00,827,3,16,2,2629.6919
1,2017-01-01 00:00:00,827,3,17,1,78.5433
1,2017-01-01 00:00:00,827,3,17,2,704.6064
1,2017-01-01 00:00:00,827,3,19,1,558.6885
1,2017-01-01 00:00:00,827,3,20,1,621.8044
1,2017-01-01 00:00:00,827,3,21,1,2131.9008
1,2017-01-01 00:00:00,827,3,22,1,1465.6818
1,2017-01-01 00:00:00,827,3,23,1,222.073
1,2017-01-01 00:00:00,828,1,4,1,6055.068
1,2017-01-01 00:00:00,828,1,4,2,53142.6655
1,2017-01-01 00:00:00,828,1,4,3,134054.037
1,2017-01-01 00:00:00,828,1,4,4,78035.7035
1,2017-01-01 00:00:00,828,1,4,5,45540.8945
1,2017-01-01 00:00:00,828,1,4,6,14427.4845
1,2017-01-01 00:00:00,828,1,4,7,1437.5575
1,2017-01-01 00:00:00,828,1,4,8,136142.0715
1,2017-01-01 00:00:00,828,1,5,1,2035.18
1,2017-01-01 00:00:00,828,1,5,2,25094.68
1,2017-01-01 00:00:00,828,1,5,3,56912.54
1,2017-01-01 00:00:00,828,1,5,4,31210.37
1,2017-01-01 00:00:00,828,1,5,5,20196.95
1,2017-01-01 00:00:00,828,1,5,6,5041.48
1,2017-01-01 00:00:00,828,1,5,7,598.95
1,2017-01-01 00:00:00,828,1,5,8,64152.3
1,2017-01-01 00:00:00,828,1,7,1,116.7227
1,2017-01-01 00:00:00,828,1,7,2,1047.1107
1,2017-01-01 00:00:00,828,1,8,1,113.4709
1,2017-01-01 00:00:00,828,1,8,2,1017.9389
1,2017-01-01 00:00:00,828,1,9,1,221.8241
1,2017-01-01 00:00:00,828,1,9,2,1989.967
1,2017-01-01 00:00:00,828,1,10,1,123.5996
1,2017-01-01 00:00:00,828,1,10,2,1108.8024
1,2017-01-01 00:00:00,828,1,11,1,229.9583
1,2017-01-01 00:00:00,828,1,11,2,2062.9389
1,2017-01-01 00:00:00,828,1,15,1,96.2541
